loan_id,loan_amount,loan_purpose,loan_grade,interest_rate,annual_income,employment_length,employment_status,home_ownership,fico_score,credit_history_length,num_credit_accounts,num_open_accounts,total_credit_limit,revolving_balance,credit_utilization,late_payments_2yr,recent_inquiries,monthly_debt_payments,age,education_level,debt_to_income,loan_to_income,risk_score,default
LC_014698,31730,business,E,20.99,72799,5.6,Full-time,Rent,781,18.1,4,3,181939,88326,0.485,0,2,3247,47,High School,0.535,0.436,0.3396,0
LC_014699,49056,medical,C,12.22,102114,24.7,Full-time,Rent,755,24.3,6,3,152706,41330,0.271,1,1,1411,53,Some College,0.166,0.48,0.1387,0
LC_014700,39887,major_purchase,F,25.86,76992,11.1,Full-time,Rent,614,4.0,8,5,60244,13045,0.217,2,2,616,22,Bachelors,0.096,0.518,0.4757,0
LC_014701,38811,business,F,24.97,49147,10.3,Part-time,Rent,661,2.1,5,3,76875,16593,0.216,4,1,1072,31,High School,0.262,0.79,0.5114,0
LC_014702,34826,vacation,A,5.81,100071,20.7,Full-time,Mortgage,756,31.0,4,2,62506,7235,0.116,1,1,655,49,Some College,0.079,0.348,0.001,0
LC_014703,24057,home_improvement,F,25.96,74045,4.0,Unemployed,Rent,694,3.3,5,3,116176,7677,0.066,1,2,1172,59,High School,0.19,0.325,0.4507,1
LC_014704,8409,debt_consolidation,E,21.53,96942,4.5,Self-employed,Rent,699,1.5,5,3,41839,11712,0.28,3,2,958,28,Some College,0.119,0.087,0.4025,0
LC_014705,37385,car,E,20.44,42560,11.4,Full-time,Mortgage,652,0.0,10,7,67571,14991,0.222,4,1,488,18,High School,0.138,0.878,0.3568,1
LC_014706,41534,car,E,22.61,62000,14.0,Full-time,Own,667,13.0,9,8,103055,30851,0.299,3,2,1086,31,Some College,0.21,0.67,0.4236,0
LC_014707,25861,home_improvement,A,7.36,73801,2.5,Full-time,Own,765,5.4,1,1,41848,2535,0.061,0,1,163,38,Bachelors,0.027,0.35,0.0236,0
LC_014708,28995,medical,F,25.95,46833,3.6,Full-time,Mortgage,529,0.6,2,1,37553,10385,0.277,3,2,656,24,Some College,0.168,0.619,0.652,0
LC_014709,15417,other,F,26.31,58906,8.5,Unemployed,Mortgage,664,8.1,3,2,52879,20606,0.39,2,4,996,27,Bachelors,0.203,0.262,0.4761,1
LC_014710,7903,debt_consolidation,E,20.75,53079,0.8,Full-time,Own,690,18.0,3,1,75141,12579,0.167,3,4,619,36,High School,0.14,0.149,0.4243,1
LC_014711,39955,other,C,13.31,59467,1.8,Full-time,Other,683,0.0,5,4,19124,2608,0.136,2,0,635,18,Bachelors,0.128,0.672,0.1757,0
LC_014712,48107,business,F,26.93,68044,18.8,Full-time,Mortgage,657,17.4,5,3,115300,41158,0.357,3,0,1278,55,High School,0.226,0.707,0.4594,0
LC_014713,32425,car,D,15.9,77244,0.5,Full-time,Own,685,9.1,5,4,101770,28625,0.281,1,1,1198,53,Bachelors,0.186,0.42,0.2609,0
LC_014714,42382,medical,F,26.46,39162,5.5,Part-time,Rent,651,0.7,5,3,15822,698,0.044,5,0,411,19,Bachelors,0.126,1.082,0.5075,1
LC_014715,15453,business,F,26.25,53564,1.4,Full-time,Own,703,7.3,3,2,75718,35173,0.465,3,2,1075,45,High School,0.241,0.288,0.4646,0
LC_014716,28587,major_purchase,F,26.37,44594,2.3,Full-time,Mortgage,625,9.5,8,6,18084,1027,0.057,5,3,394,41,Some College,0.106,0.641,0.6132,1
LC_014717,31318,debt_consolidation,D,17.56,107048,3.4,Full-time,Rent,677,1.4,5,4,63106,15653,0.248,1,4,1731,50,Bachelors,0.194,0.293,0.2445,0
LC_014718,24087,medical,D,15.71,71262,6.5,Part-time,Other,710,39.9,4,2,145982,8258,0.057,2,1,408,60,High School,0.069,0.338,0.2924,1
LC_014719,27428,debt_consolidation,E,22.11,77091,5.3,Part-time,Other,687,5.2,5,4,26897,11506,0.428,2,4,380,31,Bachelors,0.059,0.356,0.3895,0
LC_014720,48178,debt_consolidation,F,27.19,65087,3.7,Full-time,Own,639,19.7,4,3,55697,7273,0.131,4,3,396,41,Some College,0.073,0.74,0.5788,1
LC_014721,23642,business,F,26.01,73767,14.6,Self-employed,Mortgage,628,21.0,5,4,54630,36077,0.66,1,1,1204,39,Some College,0.196,0.32,0.4753,0
LC_014722,32886,business,C,12.16,74368,2.4,Full-time,Mortgage,689,4.4,3,1,182032,25827,0.142,1,1,1270,46,High School,0.205,0.442,0.188,0
LC_014723,11639,debt_consolidation,A,7.88,48825,4.2,Self-employed,Mortgage,735,14.0,6,4,26275,7735,0.294,0,1,371,32,Some College,0.091,0.238,0.0,0
LC_014724,16965,car,D,17.82,46175,11.0,Part-time,Mortgage,712,14.5,9,7,48866,17331,0.355,1,0,907,35,High School,0.236,0.367,0.2686,0
LC_014725,21718,business,C,13.32,94725,1.0,Full-time,Mortgage,696,5.6,3,2,105425,29259,0.278,2,1,1286,52,Bachelors,0.163,0.229,0.1773,0
LC_014726,25082,medical,D,16.5,38419,0.7,Full-time,Own,676,1.7,9,6,29097,28,0.001,3,2,152,25,Masters,0.048,0.653,0.2769,0
LC_014727,41163,vacation,B,10.49,106994,10.4,Full-time,Mortgage,676,1.4,5,3,161136,17179,0.107,0,7,1265,37,Bachelors,0.142,0.385,0.1132,0
LC_014728,12329,debt_consolidation,B,9.37,67088,5.4,Part-time,Rent,699,12.8,5,4,72431,19778,0.273,0,4,1043,54,High School,0.187,0.184,0.1121,1
LC_014729,30962,car,F,25.98,58085,8.7,Unemployed,Rent,691,27.0,5,3,33167,11352,0.342,4,0,450,45,Some College,0.093,0.533,0.8096,0
LC_014730,11832,debt_consolidation,B,10.04,92752,1.5,Full-time,Mortgage,733,4.3,4,2,66528,11894,0.179,1,0,1236,57,Some College,0.16,0.128,0.1108,0
LC_014731,5592,medical,E,21.94,94094,5.7,Unemployed,Rent,700,14.3,5,3,163192,17022,0.104,0,3,962,54,Bachelors,0.123,0.059,0.3514,0
LC_014732,29954,medical,F,27.24,95928,10.6,Full-time,Own,661,1.7,6,5,75999,35987,0.474,6,3,1448,69,High School,0.181,0.312,0.6522,1
LC_014733,29688,major_purchase,C,12.47,64024,3.1,Self-employed,Mortgage,692,5.8,5,3,62352,20475,0.328,0,2,939,57,High School,0.176,0.464,0.1347,0
LC_014734,44025,debt_consolidation,E,22.01,64401,14.6,Part-time,Rent,651,1.3,4,3,78180,32588,0.417,2,2,1565,41,Bachelors,0.292,0.684,0.4126,1
LC_014735,37561,business,C,13.37,74644,6.4,Full-time,Own,786,23.0,6,5,54057,8517,0.158,1,2,329,41,Some College,0.053,0.503,0.1498,0
LC_014736,32258,debt_consolidation,F,26.33,81882,0.2,Full-time,Rent,672,21.4,5,4,192992,80923,0.419,0,2,3429,44,Bachelors,0.503,0.394,0.5286,1
LC_014737,40453,medical,D,15.76,60431,1.3,Full-time,Rent,751,7.5,5,4,98956,40525,0.41,0,2,1314,54,Some College,0.261,0.669,0.204,0
LC_014738,22749,car,A,7.53,57092,0.2,Full-time,Mortgage,711,9.1,5,3,69536,700,0.01,0,1,293,61,Some College,0.062,0.398,0.0165,0
LC_014739,13796,debt_consolidation,B,10.15,67476,0.4,Self-employed,Mortgage,751,7.3,5,4,50161,15714,0.313,0,3,1251,46,Some College,0.223,0.204,0.0891,0
LC_014740,8684,major_purchase,E,21.35,69627,2.0,Full-time,Rent,713,9.5,5,4,61226,17702,0.289,2,1,793,55,High School,0.137,0.125,0.3476,1
LC_014741,19264,medical,A,6.79,61577,7.1,Full-time,Rent,758,10.2,4,3,140878,11569,0.082,0,2,778,37,Some College,0.152,0.313,0.0051,0
LC_014742,46073,major_purchase,D,16.74,66241,1.4,Self-employed,Own,693,22.8,8,5,37416,7985,0.213,1,6,807,49,Bachelors,0.146,0.696,0.2147,0
LC_014743,19359,medical,E,21.35,62208,9.1,Full-time,Mortgage,724,13.0,3,1,120388,54425,0.452,1,1,2348,31,High School,0.453,0.311,0.3906,0
LC_014744,31928,debt_consolidation,E,22.15,47006,14.4,Full-time,Own,636,9.6,7,6,34290,10300,0.3,3,4,510,48,High School,0.13,0.679,0.4415,1
LC_014745,44113,debt_consolidation,C,14.18,58865,8.6,Full-time,Mortgage,672,7.0,5,3,28897,9283,0.321,1,2,565,36,Some College,0.115,0.749,0.1801,0
LC_014746,48967,medical,F,26.26,47928,0.3,Full-time,Mortgage,642,18.0,4,2,34432,13525,0.393,2,2,897,36,Bachelors,0.225,1.022,0.5125,1
LC_014747,37126,major_purchase,E,20.9,138438,19.4,Self-employed,Rent,648,31.0,3,2,218568,64792,0.296,0,0,2705,49,PhD,0.234,0.268,0.3354,1
LC_014748,41790,debt_consolidation,A,7.15,112783,22.3,Full-time,Rent,756,9.3,7,5,124326,5597,0.045,0,1,1549,46,Bachelors,0.165,0.371,0.0,0
LC_014749,41975,debt_consolidation,E,22.1,61690,8.4,Full-time,Mortgage,716,6.0,7,4,49889,8931,0.179,3,5,913,47,High School,0.178,0.68,0.3482,0
LC_014750,16651,other,D,17.91,113116,40.5,Full-time,Own,696,14.0,4,3,107461,43174,0.402,1,2,1447,42,Bachelors,0.154,0.147,0.2415,0
LC_014751,31930,car,A,7.0,81772,4.3,Full-time,Own,741,15.0,5,3,85799,9362,0.109,0,2,384,60,Bachelors,0.056,0.39,0.0,0
LC_014752,6027,home_improvement,D,15.82,108631,33.5,Part-time,Own,710,4.9,3,2,78588,16858,0.215,2,3,846,45,Bachelors,0.094,0.055,0.2979,1
LC_014753,39801,medical,D,17.84,84537,6.6,Self-employed,Mortgage,749,29.0,2,1,172196,81934,0.476,0,2,2888,47,Some College,0.41,0.471,0.2473,0
LC_014754,49788,medical,F,25.89,70198,18.1,Full-time,Own,624,11.5,2,1,103221,17146,0.166,6,3,953,31,High School,0.163,0.709,0.8049,1
LC_014755,17665,debt_consolidation,E,21.71,79316,1.4,Full-time,Rent,698,19.0,6,5,26165,6769,0.259,2,2,607,46,PhD,0.092,0.223,0.305,1
LC_014756,42741,car,D,16.45,99766,18.7,Part-time,Rent,746,21.6,6,5,248822,31623,0.127,1,2,1054,45,Bachelors,0.127,0.428,0.2916,0
LC_014757,14294,debt_consolidation,F,27.0,80437,1.3,Full-time,Own,600,0.2,3,2,30694,10904,0.355,3,4,1211,59,Bachelors,0.181,0.178,0.4872,1
LC_014758,16785,major_purchase,B,9.97,93131,5.5,Full-time,Mortgage,793,18.0,2,1,64873,20013,0.309,0,1,1584,44,Bachelors,0.204,0.18,0.0706,0
LC_014759,18302,vacation,F,25.46,88997,2.8,Full-time,Rent,700,6.2,7,4,181500,84388,0.465,2,1,2649,52,Masters,0.357,0.206,0.4736,0
LC_014760,6538,debt_consolidation,B,8.97,83505,19.0,Full-time,Rent,773,13.8,4,3,99000,10259,0.104,1,1,1186,45,Some College,0.171,0.078,0.1013,0
LC_014761,29842,debt_consolidation,F,24.88,137031,15.1,Part-time,Rent,781,4.9,3,2,315462,148151,0.47,1,1,5732,56,Masters,0.502,0.218,0.6014,1
LC_014762,18670,major_purchase,F,25.53,40632,10.0,Full-time,Rent,633,0.0,3,1,29478,7803,0.265,5,3,757,18,High School,0.224,0.459,0.6221,1
LC_014763,6620,other,B,8.35,111204,4.5,Full-time,Rent,738,0.6,4,3,265233,23048,0.087,1,0,1028,44,Bachelors,0.111,0.06,0.1086,1
LC_014764,44052,car,D,15.84,49134,5.6,Full-time,Own,719,0.9,6,3,46144,3368,0.073,1,1,455,37,Bachelors,0.111,0.897,0.2297,0
LC_014765,24650,major_purchase,D,16.31,75381,15.4,Full-time,Mortgage,692,5.6,5,4,160069,27119,0.169,1,1,1067,49,High School,0.17,0.327,0.2194,0
LC_014766,49875,major_purchase,E,21.45,63665,1.7,Full-time,Mortgage,658,3.0,4,2,32062,11440,0.357,2,1,638,36,High School,0.12,0.783,0.3796,0
LC_014767,21647,home_improvement,D,17.39,68374,10.1,Part-time,Rent,705,18.0,2,1,96595,20125,0.208,0,4,1256,51,Bachelors,0.22,0.317,0.2633,0
LC_014768,35463,home_improvement,C,12.49,41173,5.9,Full-time,Other,736,13.1,5,4,82683,25186,0.305,0,2,1208,45,High School,0.352,0.861,0.1454,0
LC_014769,42970,medical,C,13.07,51247,6.8,Full-time,Mortgage,715,17.5,5,4,79731,11665,0.146,1,0,400,50,High School,0.094,0.838,0.1675,0
LC_014770,23216,home_improvement,D,16.69,72359,1.3,Full-time,Own,689,2.7,6,3,37732,10187,0.27,1,1,1234,65,High School,0.205,0.321,0.211,1
LC_014771,33909,debt_consolidation,B,8.39,128174,7.3,Full-time,Own,722,12.8,5,3,46861,6161,0.131,0,2,441,53,PhD,0.041,0.265,0.0947,0
LC_014772,6079,vacation,E,21.84,94030,8.0,Full-time,Rent,716,19.4,4,3,231364,32355,0.14,3,3,1929,59,Bachelors,0.246,0.065,0.388,0
LC_014773,44446,debt_consolidation,F,25.63,46952,1.2,Full-time,Own,601,0.5,4,2,62205,22963,0.369,3,1,1127,48,High School,0.288,0.947,0.578,0
LC_014774,32986,major_purchase,F,26.39,63093,3.6,Full-time,Other,646,6.4,3,2,39505,9041,0.229,3,1,394,27,Bachelors,0.075,0.523,0.5444,1
LC_014775,25952,debt_consolidation,F,26.26,63352,1.8,Self-employed,Own,717,16.1,3,1,118913,88136,0.741,1,3,3035,45,High School,0.575,0.41,0.5237,0
LC_014776,28494,other,E,20.45,53486,0.5,Self-employed,Rent,669,9.8,3,2,89220,20556,0.23,3,2,924,42,Some College,0.207,0.533,0.341,1
LC_014777,43346,vacation,C,11.99,46746,9.0,Full-time,Rent,702,15.9,6,4,94346,14798,0.157,1,1,701,39,Some College,0.18,0.927,0.1548,0
LC_014778,14611,business,B,10.51,48411,1.2,Full-time,Other,718,18.0,8,6,22991,5726,0.249,1,4,215,36,High School,0.053,0.302,0.108,0
LC_014779,6581,other,E,21.54,74871,5.7,Full-time,Mortgage,688,5.4,3,2,113860,37484,0.329,1,2,1738,51,High School,0.279,0.088,0.3941,1
LC_014780,40929,vacation,F,25.27,51458,1.9,Full-time,Rent,625,0.8,6,5,69424,18600,0.268,3,1,1227,41,Bachelors,0.286,0.795,0.631,1
LC_014781,10966,major_purchase,F,25.8,69692,0.9,Full-time,Mortgage,578,0.1,2,1,151219,28830,0.191,8,3,1308,66,High School,0.225,0.157,1.0,1
LC_014782,38938,car,E,21.58,56724,7.5,Full-time,Rent,726,10.9,3,2,83836,44313,0.529,2,4,1354,51,High School,0.287,0.686,0.3785,0
LC_014783,37266,medical,E,20.61,70149,3.2,Self-employed,Mortgage,701,0.5,6,4,43469,18464,0.425,1,1,660,48,Some College,0.113,0.531,0.3294,0
LC_014784,20072,major_purchase,F,26.12,81914,2.8,Full-time,Rent,623,18.4,2,1,140989,56949,0.404,2,1,2570,41,Masters,0.377,0.245,0.5709,1
LC_014785,44458,debt_consolidation,B,9.81,62254,7.2,Full-time,Mortgage,716,9.1,3,1,146520,27769,0.19,0,7,936,49,High School,0.181,0.714,0.0985,0
LC_014786,25619,debt_consolidation,B,9.53,53867,9.4,Full-time,Mortgage,671,22.5,5,4,121425,17355,0.143,1,0,1087,57,High School,0.242,0.476,0.1172,1
LC_014787,22116,business,D,17.46,99786,15.8,Full-time,Mortgage,703,41.2,5,4,120886,37383,0.309,1,1,1287,63,Some College,0.155,0.222,0.2502,0
LC_014788,33842,vacation,D,15.88,42037,2.4,Full-time,Mortgage,624,1.4,5,3,13411,874,0.065,0,4,507,28,High School,0.145,0.805,0.2701,0
LC_014789,5623,home_improvement,E,20.55,58198,5.7,Full-time,Mortgage,658,2.7,2,1,120797,29442,0.244,4,0,1014,38,Bachelors,0.209,0.097,0.3595,0
LC_014790,25231,business,F,25.01,69234,1.5,Full-time,Own,618,0.7,3,1,34830,21914,0.629,4,1,1005,38,High School,0.174,0.364,0.6203,0
LC_014791,21932,medical,F,26.04,55607,0.8,Full-time,Rent,660,6.3,4,3,124198,13574,0.109,4,2,1069,57,Some College,0.231,0.394,0.5085,0
LC_014792,29341,business,E,22.12,96480,9.8,Self-employed,Mortgage,684,6.7,8,4,169562,37579,0.222,3,5,2386,72,Some College,0.297,0.304,0.328,0
LC_014793,11286,medical,C,13.35,73936,4.7,Part-time,Mortgage,760,5.3,4,3,39539,9868,0.25,0,4,642,39,Some College,0.104,0.153,0.18,0
LC_014794,43510,vacation,E,20.25,56786,13.9,Self-employed,Rent,653,12.4,3,2,120269,7767,0.065,4,1,331,37,High School,0.07,0.766,0.3747,1
LC_014795,46315,other,C,12.45,91380,11.6,Full-time,Rent,776,24.8,10,6,44622,6040,0.135,3,1,1017,66,Some College,0.134,0.507,0.1765,0
LC_014796,6453,debt_consolidation,F,25.99,43008,11.0,Full-time,Rent,643,12.0,6,5,21342,6799,0.319,4,1,726,33,High School,0.203,0.15,0.7073,1
LC_014797,6594,business,B,9.02,64486,2.8,Full-time,Rent,715,3.5,7,4,51403,9500,0.185,1,1,616,34,Some College,0.115,0.102,0.0912,0
LC_014798,15008,major_purchase,C,14.19,82243,5.3,Full-time,Own,720,9.4,8,7,32155,20885,0.649,2,1,745,39,Bachelors,0.109,0.182,0.1955,0
LC_014799,32163,medical,C,12.23,104233,18.5,Part-time,Mortgage,718,1.6,6,5,53414,19407,0.363,0,4,1228,35,Bachelors,0.141,0.309,0.1929,0
LC_014800,29030,debt_consolidation,F,25.1,82780,1.5,Part-time,Own,712,33.2,6,3,105455,5178,0.049,3,1,583,63,Masters,0.085,0.351,0.4682,1
LC_014801,37452,home_improvement,E,21.26,68410,2.3,Self-employed,Rent,637,8.0,6,5,130309,11547,0.089,2,0,875,30,Some College,0.154,0.547,0.352,0
LC_014802,41499,debt_consolidation,F,26.44,107663,13.1,Part-time,Other,704,16.0,5,3,199516,73840,0.37,1,2,2350,53,Bachelors,0.262,0.385,0.4834,1
LC_014803,48234,medical,F,26.63,52390,3.3,Full-time,Own,701,2.9,7,6,96017,31839,0.332,5,2,1181,44,High School,0.271,0.921,0.6392,1
LC_014804,23755,other,D,17.47,75400,7.0,Part-time,Rent,739,13.0,7,6,96319,24856,0.258,2,2,1443,31,Bachelors,0.23,0.315,0.2543,0
LC_014805,24167,home_improvement,D,17.44,51661,0.2,Full-time,Own,735,1.4,4,3,72044,30095,0.418,0,0,1462,54,Some College,0.34,0.468,0.2049,1
LC_014806,34822,car,F,27.18,44220,0.3,Full-time,Rent,568,3.3,9,6,59784,26445,0.442,3,2,1233,26,High School,0.335,0.787,0.835,1
LC_014807,18568,home_improvement,F,26.31,53285,12.5,Full-time,Mortgage,635,17.0,2,1,93350,28648,0.307,5,3,1283,35,Some College,0.289,0.348,0.7243,0
LC_014808,16415,other,C,13.04,30805,0.5,Full-time,Rent,680,13.8,5,4,34072,9086,0.267,0,4,502,34,Some College,0.196,0.533,0.1321,0
LC_014809,40501,debt_consolidation,D,16.27,163543,21.2,Full-time,Mortgage,718,15.3,3,1,347258,40580,0.117,2,4,2674,56,Masters,0.196,0.248,0.2395,0
LC_014810,23109,major_purchase,F,26.09,66202,22.0,Full-time,Own,637,7.0,4,3,150034,9404,0.063,5,3,906,25,Masters,0.164,0.349,0.6956,1
LC_014811,27743,debt_consolidation,C,13.51,59466,2.5,Full-time,Own,681,31.0,11,7,118931,14746,0.124,2,4,892,49,Some College,0.18,0.467,0.1841,0
LC_014812,13191,major_purchase,C,14.22,86327,0.8,Self-employed,Own,705,13.7,9,7,28788,2943,0.102,2,3,843,80,Some College,0.117,0.153,0.1827,0
LC_014813,38390,business,F,25.07,65812,2.7,Unemployed,Other,670,16.7,6,3,139066,59885,0.431,5,2,2631,39,High School,0.48,0.583,1.0,1
LC_014814,34887,major_purchase,C,13.61,72451,10.0,Full-time,Own,682,9.3,3,2,49607,14765,0.298,1,4,759,49,Bachelors,0.126,0.482,0.176,0
LC_014815,28538,home_improvement,D,17.15,71358,5.8,Full-time,Own,699,8.2,2,1,24348,9440,0.388,1,2,618,36,High School,0.104,0.4,0.2362,0
LC_014816,19281,debt_consolidation,D,15.55,59422,2.2,Full-time,Own,764,23.0,3,2,119625,66575,0.557,1,2,2145,41,Some College,0.433,0.324,0.2239,0
LC_014817,13189,medical,F,26.02,53941,6.8,Full-time,Other,661,13.0,5,4,133432,80901,0.606,2,2,2694,31,Some College,0.6,0.245,0.6597,1
LC_014818,13585,major_purchase,F,25.61,119638,14.1,Full-time,Own,623,0.0,7,6,223378,73965,0.331,2,1,3049,18,Masters,0.306,0.114,0.5755,0
LC_014819,15596,home_improvement,B,10.5,54861,2.6,Full-time,Mortgage,820,12.3,2,1,84919,10368,0.122,0,2,344,42,High School,0.075,0.284,0.0648,0
LC_014820,6636,car,D,15.73,102149,2.8,Full-time,Own,735,32.9,2,1,48274,20113,0.417,3,1,791,54,PhD,0.093,0.065,0.2721,1
LC_014821,6923,business,F,26.99,50439,1.4,Part-time,Rent,699,3.7,5,4,94658,39175,0.414,3,5,1606,31,Some College,0.382,0.137,0.578,0
LC_014822,21797,vacation,F,27.14,51530,11.2,Full-time,Rent,710,1.5,3,1,81273,31337,0.386,4,2,1124,51,High School,0.262,0.423,0.5172,0
LC_014823,24195,debt_consolidation,E,22.54,97737,4.4,Part-time,Rent,664,0.2,3,2,148004,3693,0.025,2,3,755,69,Bachelors,0.093,0.248,0.3391,1
LC_014824,16490,car,C,12.34,81170,5.3,Part-time,Own,746,18.6,5,3,28416,4852,0.171,1,3,646,44,High School,0.096,0.203,0.1876,0
LC_014825,40204,major_purchase,F,26.41,49482,3.1,Unemployed,Mortgage,649,9.0,4,2,63818,19031,0.298,3,2,975,27,High School,0.237,0.812,0.7013,1
LC_014826,43996,major_purchase,F,26.93,58784,1.4,Unemployed,Rent,651,6.6,8,6,71415,15889,0.222,3,0,701,28,Some College,0.143,0.748,0.4981,0
LC_014827,35313,debt_consolidation,D,17.08,74091,14.1,Part-time,Mortgage,720,6.1,4,3,176844,33399,0.189,2,0,1477,48,High School,0.239,0.477,0.2216,0
LC_014828,14626,medical,C,12.1,90353,10.5,Full-time,Mortgage,692,3.6,3,1,182621,50619,0.277,2,4,1557,25,Bachelors,0.207,0.162,0.1778,0
LC_014829,47344,home_improvement,D,16.3,124006,10.2,Part-time,Rent,756,28.0,8,7,201834,63711,0.316,0,3,2581,46,Masters,0.25,0.382,0.2248,0
LC_014830,15910,medical,A,7.69,56643,4.2,Full-time,Own,700,11.7,5,3,110017,17199,0.156,0,0,1058,45,Bachelors,0.224,0.281,0.0298,0
LC_014831,41755,debt_consolidation,F,25.73,88684,11.3,Self-employed,Mortgage,619,3.1,11,7,133055,48117,0.362,3,4,1558,37,Masters,0.211,0.471,0.579,1
LC_014832,32626,major_purchase,E,20.36,29244,0.2,Full-time,Own,666,10.0,3,2,38561,2969,0.077,4,1,344,28,Bachelors,0.141,1.116,0.4146,0
LC_014833,39787,medical,D,16.23,69598,7.5,Full-time,Own,702,12.9,6,4,70116,15667,0.223,1,3,912,39,Bachelors,0.157,0.572,0.2017,1
LC_014834,31703,business,B,8.88,69219,11.5,Full-time,Rent,680,0.4,3,2,86084,20081,0.233,0,1,1018,32,Some College,0.177,0.458,0.0912,0
LC_014835,37850,home_improvement,C,12.74,105879,1.6,Full-time,Rent,719,13.2,5,4,226594,11610,0.051,1,0,817,34,PhD,0.093,0.357,0.1832,0
LC_014836,7138,debt_consolidation,A,5.74,95552,3.6,Full-time,Own,747,7.2,2,1,68000,6434,0.095,1,5,994,60,Bachelors,0.125,0.075,0.0102,0
LC_014837,16216,home_improvement,D,17.27,77851,17.0,Full-time,Mortgage,695,0.4,4,3,117268,49029,0.418,1,2,1659,60,High School,0.256,0.208,0.2473,0
LC_014838,12378,major_purchase,F,26.04,59787,23.5,Part-time,Other,610,9.0,9,8,61905,12377,0.2,3,3,932,27,High School,0.187,0.207,0.5352,0
LC_014839,33469,debt_consolidation,F,26.26,80106,18.9,Full-time,Mortgage,642,0.8,5,4,187845,18084,0.096,2,4,1247,45,High School,0.187,0.418,0.4817,0
LC_014840,36292,major_purchase,E,20.33,55251,3.7,Full-time,Mortgage,698,1.8,6,5,130153,25738,0.198,1,1,1500,33,Bachelors,0.326,0.657,0.3575,0
LC_014841,32160,debt_consolidation,F,25.13,42538,2.5,Part-time,Own,635,11.0,7,4,52775,12779,0.242,4,1,855,29,Some College,0.241,0.756,0.6257,1
LC_014842,31129,home_improvement,D,17.09,72708,11.9,Full-time,Own,657,7.2,3,2,112724,36976,0.328,1,2,1343,30,High School,0.222,0.428,0.2226,1
LC_014843,14412,vacation,B,8.39,78460,0.4,Full-time,Mortgage,748,2.5,2,1,30645,3075,0.1,1,1,138,33,Masters,0.021,0.184,0.0832,0
LC_014844,19355,debt_consolidation,E,21.94,87039,11.2,Part-time,Rent,706,38.0,9,7,180860,87342,0.483,0,1,3578,56,High School,0.493,0.222,0.4067,0
LC_014845,9685,debt_consolidation,D,15.92,75602,5.6,Full-time,Mortgage,719,16.0,9,8,155133,35806,0.231,1,1,1602,34,Masters,0.254,0.128,0.229,0
LC_014846,25245,debt_consolidation,F,26.78,70110,3.4,Part-time,Own,620,5.0,5,3,142146,67830,0.477,4,2,2796,23,Some College,0.479,0.36,0.8037,1
LC_014847,12589,car,C,13.14,71530,9.3,Full-time,Rent,770,6.4,3,2,109099,17472,0.16,1,5,1141,62,High School,0.191,0.176,0.1995,0
LC_014848,49403,debt_consolidation,E,22.06,55263,10.9,Full-time,Mortgage,717,9.8,4,3,20121,9262,0.46,2,3,880,53,High School,0.191,0.894,0.3143,1
LC_014849,14883,home_improvement,A,6.63,86183,15.2,Full-time,Rent,741,2.2,3,2,71749,16046,0.224,0,1,731,57,Some College,0.102,0.173,0.0,0
LC_014850,5839,home_improvement,F,25.43,106035,3.6,Full-time,Mortgage,660,0.8,8,6,70960,9091,0.128,8,0,1676,45,Bachelors,0.19,0.055,0.7421,1
LC_014851,23464,other,E,21.16,61565,4.6,Unemployed,Rent,756,18.6,8,4,125259,34787,0.278,0,3,1476,62,High School,0.288,0.381,0.4086,0
LC_014852,22011,car,D,15.96,56171,0.5,Full-time,Own,678,2.2,9,5,22523,7948,0.353,1,0,423,42,Bachelors,0.091,0.392,0.281,1
LC_014853,30156,business,F,26.39,40825,0.1,Self-employed,Mortgage,652,20.0,3,2,78111,32806,0.42,3,2,1159,38,Bachelors,0.341,0.739,0.47,1
LC_014854,9301,car,B,9.9,74423,3.7,Full-time,Own,686,27.3,4,3,42609,15087,0.354,0,2,633,52,Bachelors,0.102,0.125,0.0575,0
LC_014855,30383,medical,E,21.26,77617,16.2,Part-time,Other,767,19.7,5,3,116337,38240,0.329,1,1,2133,46,Some College,0.33,0.391,0.3507,0
LC_014856,29951,business,E,21.92,68574,2.2,Part-time,Rent,684,6.1,9,6,108807,35375,0.325,0,2,1750,43,Some College,0.306,0.437,0.4004,1
LC_014857,45169,major_purchase,A,5.91,88994,14.2,Full-time,Mortgage,734,7.7,4,3,58419,37728,0.646,0,1,1535,43,Some College,0.207,0.508,0.0,0
LC_014858,10786,business,D,17.47,116401,7.3,Part-time,Own,761,7.9,5,3,79573,15785,0.198,0,1,1791,51,Masters,0.185,0.093,0.2145,0
LC_014859,14040,debt_consolidation,E,21.45,78536,13.1,Full-time,Rent,651,8.8,3,2,172825,15912,0.092,4,1,725,53,Bachelors,0.111,0.179,0.3816,0
LC_014860,15431,debt_consolidation,F,26.26,39756,9.3,Full-time,Own,641,5.0,3,2,35315,7114,0.201,5,2,278,23,High School,0.084,0.388,0.6618,0
LC_014861,33568,car,D,16.39,39463,5.5,Full-time,Own,671,7.0,2,1,19584,6544,0.334,1,3,661,25,High School,0.201,0.851,0.2163,0
LC_014862,48572,debt_consolidation,D,15.81,64310,16.0,Full-time,Own,655,3.1,5,4,43777,8459,0.193,2,3,351,40,High School,0.066,0.755,0.201,0
